title,url,page_views
Fox Anchor Wants Obama To 'DO SOMETHING!!' To Stop ISIS,http://talkingpointsmemo.com/livewire/fox-news-anchor-heather-childers-do-something-isis,351
Scott Brown: Out-Of-State Supporters Should Come Vote For Me Anyway,http://talkingpointsmemo.com/livewire/scott-brown-out-of-state-supporters-should-vote-for-me-anyway,306
Scarborough: Iraq Is 'Not Our Problem' (VIDEO),http://talkingpointsmemo.com/livewire/joe-scarborough-iraq-not-our-problem,317
Campaign Manager Suggests It's Better To Vote For Dem Than Write-In McDaniel,http://talkingpointsmemo.com/livewire/chris-mcdaniel-campaign-manager-protest-vote-travis-childers-thad-cochran,604
GOP Ad Portrays Female Candidate As Just A Pair Of Legs In Heels,http://talkingpointsmemo.com/livewire/ann-kirkpatrick-baggage-ad-legs-heels,369
Chamber Of Commerce Backs California Dem Over GOP Challenger,http://talkingpointsmemo.com/livewire/chamber-of-commerce-endorsement-scott-peters-carl-demaio,106
Malaysia Airlines Nixes 'Ultimate Bucket List' Contest,http://talkingpointsmemo.com/livewire/malaysia-airlines-bucket-list-contest,23
Cops: Gun Range Claimed Uzi Release Forms 'Were Blown Away By The Wind',http://talkingpointsmemo.com/livewire/fatality-shooting-range-police-report,2131
Michael Sam Signed By Dallas Cowboys To Practice Squad,http://talkingpointsmemo.com/livewire/michael-sam-dallas-cowboys-signed,45
Arizona State Rep. Proposes Ban On Giving Kids Machine Guns,http://talkingpointsmemo.com/livewire/arizona-children-machine-guns-bill,64
Report: 11-Year-Old Arizona Boy Dies After Apparently Shooting Himself,http://talkingpointsmemo.com/livewire/arizona-boy-shooting-head,152
Report: HuffPost Investigated Former Managing Editor For Sexual Harassment,http://talkingpointsmemo.com/livewire/huffington-post-jimmy-soni-sexual-harassment,111
GOP Senator: Gillibrand Should 'Name Names' Of Harassers In Congress,http://talkingpointsmemo.com/livewire/ron-johnson-gillibrand-name-names-harassers,33
McConnell Admits Medicaid Expansion Is Probably Here To Stay,http://talkingpointsmemo.com/livewire/mcconnell-medicaid-expansion-repeal-unlikely,34
Reports: Michael Brown Had No Serious Felony Convictions As A Juvenile,http://talkingpointsmemo.com/livewire/michael-brown-felony-convictions-juvenile,4033
Biden: We Will Follow ISIS 'To The Gates Of Hell',http://talkingpointsmemo.com/livewire/joe-biden-isis-reside-gates-of-hell,79
GOPer Tillis Hopes To Win Over Women Voters On Birth Control,http://talkingpointsmemo.com/livewire/thom-tillis-kay-hagan-contraception,1862
Ex-NFL Player Hired By HuffPo To Cover National Security Says He's No Longer A 9/11 Truther,http://talkingpointsmemo.com/livewire/donte-stallworth-huffington-post-911-truther,151
"Huffington Post Hires Ex-NFL Player, 9/11 Truther To Cover National Security",http://talkingpointsmemo.com/livewire/donte-stallworth-huffington-post-national-security-fellow,1166
Federal Judge Worried La.  Gay Marriage Could Lead To Incest,http://talkingpointsmemo.com/livewire/louisiana-judge-gay-marriage-incest,1851
Police: Former Navy SEAL Lied About Being Shot In Ohio By Three Black Men,http://talkingpointsmemo.com/livewire/chris-heben-seal-shot-black-men-fabrication,3358
Singer CeeLo Green: Rape Tweets 'Attributed To Me' Were 'Idiotic',http://talkingpointsmemo.com/livewire/ceelo-green-rape-tweets,100
House GOPer Blames Iraq War For 'The Chaos We Have Now' With ISIS,http://talkingpointsmemo.com/livewire/walter-jones-iraq-war-isis-blame,104
Democrat Drops Out Of Kansas Senate Race,http://talkingpointsmemo.com/livewire/chad-taylor-drops-out-of-kansas-senate-race,5171
Port Authority Police Were Told Not To Reopen GW Bridge Lanes,http://talkingpointsmemo.com/livewire/bridgegatepolice-told-not-to-open-lanes,5619
DNC Chair: Gov. Walker Has Given Women 'Back Of His Hand',http://talkingpointsmemo.com/livewire/debbie-wasserman-schultz-back-of-his-hand-scott-walker-women,122
"Ex-Mayor Ray Nagin Says He Has $23.26 In The Bank, Needs Public Defender",http://talkingpointsmemo.com/livewire/ray-nagin-broke-public-defender-appeal,78
Trump Flies Off About Vaccines And Autism: 'Tiny Children Are Not Horses!',http://talkingpointsmemo.com/livewire/donald-trump-autism-children-vaccinations,2482
Okla. GOP Stands Behind State Rep's Tip To Be 'Wary' Of Muslim Americans,http://talkingpointsmemo.com/livewire/oklahoma-gop-wary-muslim-americans,527
Report: GOP Poll Shows Only 34% Think Pryor Deserves Another Term,http://talkingpointsmemo.com/livewire/gop-poll-tom-cotton-mark-pryor-arkansas--3,328
Scott Brown: It's Not My Job To Create Jobs (VIDEO),http://talkingpointsmemo.com/livewire/scott-brown-jobs-create-jobs,1443
Fla. Lawmaker's Bill Would Require Students To Watch D'Souza's 'America' Film,http://talkingpointsmemo.com/livewire/d-souza-movie-florida-students,3391
DOJ To Probe Ferguson Police Practices,http://talkingpointsmemo.com/livewire/doj-to-probe-ferguson-police-practices,18
Michael Bloomberg To Return To Helm Of Bloomberg LP,http://talkingpointsmemo.com/livewire/michael-bloomberg-returns-bloomberg-lp,13
Guest Calls Out Sean Hannity On 'Duck Dynasty' Star's ISIS Remark (VIDEO),http://talkingpointsmemo.com/livewire/hannity-muhammad-siddeeq-duck-dynasty-isis,2783
Democratic Nominee Will Fight Kobach To Get Off Kansas Ballot,http://talkingpointsmemo.com/livewire/chad-taylor-challenge-kansas-senate-decision,2587
"Colbert: 'God! God, How I Wish Frank Underwood Were President!'",http://talkingpointsmemo.com/livewire/colbert-report-frank-underwood-president,85
O'Reilly Has Some Advice About 'The Daily Show': Never Trust A 'Partisan-Driven Program' (VIDEO),http://talkingpointsmemo.com/livewire/bill-oreilly-jon-steart-partisan-driven-program,833
Iowa Dem Releases New Blistering Ad Attacking GOPer Ernst On Personhood,http://talkingpointsmemo.com/livewire/bruce-braley-joni-ernst-personhood-ad,47
Grimes Ad: McConnell Should Be 'Fired' For Skipping Committee Meetings,http://talkingpointsmemo.com/livewire/grimes-ad-mcconnell-committee-meetings-7-percent,70
"Rand Paul To Hillary Clinton: Fight Terrorism, Not Climate Change",http://talkingpointsmemo.com/livewire/rand-paul-hillary-climate-change-terrorism,47
U.S. Sends F-15 Jets To Follow Unresponsive Aircraft That Took Off From NY,http://talkingpointsmemo.com/livewire/aircraft-unresponsive-headed-to-cuba,595
Maine Gov. LePage On The Border: Look At How China 'Built A Wall',http://talkingpointsmemo.com/livewire/paul-lepage-fence-china-illegal-immigrants,383
Michigan Man Killed In Apparent Road Rage While Picking Kids Up From School,http://talkingpointsmemo.com/livewire/road-rage-shooting-fatality-michigan,375
Delaware Guv ‘Inadvertently’ Tweeted Photo Of Woman In Bondage Gear,http://talkingpointsmemo.com/livewire/delaware-guv-inadvertently-tweets-photo-woman-in-bondage-gear,5445
GOP Strategist Nicolle Wallace Joins ‘The View’,http://talkingpointsmemo.com/livewire/nicolle-wallace-joins-the-view,38
"Hacker Broke Into HealthCare.gov, But No Personal Data Taken",http://talkingpointsmemo.com/livewire/hacker-health-exchange-breach,71
State Dept. Goes To War With Fox News' Bill O'Reilly,http://talkingpointsmemo.com/livewire/state-department-oreilly-no-class,4230
Federal Judge Blocks Ohio Early Voting Restrictions,http://talkingpointsmemo.com/livewire/judge-injunction-ohio-early-voting,119
GOP's Kobach Declares Democrat Must Stay On Kansas Senate Ballot,http://talkingpointsmemo.com/livewire/kansas-senate-race-secretary-of-state-decision,4850
Report: National GOP Takes Helm Of Roberts' Listing Senate Campaign,http://talkingpointsmemo.com/livewire/nrsc-fixer-pat-roberts-kansas-senate-race,830
Fox Panelist: Kirsten Gillibrand Is 'Part Of The Problem' Of Sexual Harassment,http://talkingpointsmemo.com/livewire/rachel-campos-duffy-gillibrand-sexual-harassment-problem,5961
DNC Chair Apologizes For Walker 'Back Of The Hand' Comment,http://talkingpointsmemo.com/livewire/debbie-wasserman-schultz-i-shouldn-t-have-used-the-words-scott-walker-back-of-the-hand,104
Armed Border Militia Mistakenly Confronts Group Of Bat Conservationists,http://talkingpointsmemo.com/livewire/militia-confronts-bat-scientists-arizona,6935
Jury: McDonnell 'Guilty' Of 11 Counts Of Corruption,http://talkingpointsmemo.com/livewire/jury-reaches-verdict-mcdonnell-trial,2940
Rep. Moore Arrested During Minimum Wage Protest,http://talkingpointsmemo.com/livewire/gwen-moore-arrested-minimum-wage-protest,401
La. Tea Party Senate Candidate Jumps On Over-The-Counter Bandwagon,http://talkingpointsmemo.com/livewire/rob-maness-louisiana-over-the-counter-birth-control,1220
DOJ Official: Bob McDonnell's Corruption Betrayed The People Of Virginia,http://talkingpointsmemo.com/livewire/leslie-caldwell-bob-mcdonnell-corruption-conviction,660
Chuck Todd Lands Obama Interview For 'Meet The Press' Debut,http://talkingpointsmemo.com/livewire/chuck-todd-interviews-obama-meet-the-press-debut,52
State Dept Spox’s ‘Sexist’ Charge Doesn’t Faze Bill O’Reilly (VIDEO),http://talkingpointsmemo.com/livewire/bill-oreilly-responds-state-department-sexist-charge,203
"Economy Adds 142,000 Jobs In August, Unemployment Rate Little Changed",http://talkingpointsmemo.com/livewire/august-jobs-report,27
Economist Apologizes For Review That Slammed Book On Slavery As ‘Advocacy’,http://talkingpointsmemo.com/livewire/economist-apologizes-ed-baptist-review-slavery,1924
Ex-SEAL's Private Security Firm: Charges Of Lying To Police Are 'Rather Minor',http://talkingpointsmemo.com/livewire/chris-heben-seal-team-consulting,98
NBC News Wants More Scarborough,http://talkingpointsmemo.com/livewire/more-scarborough,49
Estonian Model Is ‘Offended’ Delaware Guv Accidentally Tweeted Her Picture,http://talkingpointsmemo.com/livewire/model-offended-delaware-guv-accidentally-tweeted-her-photo,795
Author: The Economist Review Of My Slavery Book Was 'Blatantly Racist',http://talkingpointsmemo.com/livewire/ed-baptist-responds-economist-review-slavery-book,22392
WATCH LIVE: Obama Holds News Conference At NATO Summit,http://talkingpointsmemo.com/livewire/watch-live-obama-news-conference-nato-summit,5
Billionaire GOPer Rauner Wants You To Know He Has A Trashcan Van (VIDEO),http://talkingpointsmemo.com/livewire/bruce-rauner-trashcan-van-ad,420
Lebanese Youths Burn ISIS Flags In Spin On Ice Bucket Challenge (VIDEO),http://talkingpointsmemo.com/livewire/lebanon-burn-isis-flag-challenge,243
Armed Militia Member Shot At By Border Patrol Agent Is A Convicted Felon,http://talkingpointsmemo.com/livewire/militia-member-shot-at-by-border-patrol-is-a-felon,3525
Report: McConnell Campaign Manager Faced Subpoenas Before Resigning,http://talkingpointsmemo.com/livewire/jesse-benton-subpoena,92
AUDIO: GOPer Rauner Admitted He Once Wanted To Gut Minimum Wage,http://talkingpointsmemo.com/livewire/bruce-rauner-audio-eliminate-minimum-wage,96
GOP Senate Nom Touts Green Energy Law That Flopped And Was Repealed,http://talkingpointsmemo.com/livewire/cory-gardnery-energy-law-repealed,64
Report: John Podesta Could Be In Line For Top Post In Hillary '16 Campaign,http://talkingpointsmemo.com/livewire/john-podesta-hillary-2016,46
Colbert Helps Fox News Hype Nonexistent Outrage Over LGBT St. Patrick's March,http://talkingpointsmemo.com/livewire/colbert-fox-hype-nonexistent-outrage-gay-parade,146
Hillary: I Will 'Probably' Decide Early Next Year Whether To Run In 2016,http://talkingpointsmemo.com/livewire/hillary-clinton-2016-first-of-the-year,50
'The Daily Show' Takes A Crack At Border Militia's 'Operation Normandy',http://talkingpointsmemo.com/livewire/daily-show-operation-normandy-jim-gilchrist,2090
Judge Throws Out Landrieu Residency Challenge,http://talkingpointsmemo.com/livewire/judge-mary-landrieu-residency-challenge-paul-hollis,62
Redditors Asked Chuck Todd A Lot Of Questions About His Grooming Habits,http://talkingpointsmemo.com/livewire/chuck-todd-reddit-hygiene-goatee,1868
Sovereign Citizen From Georgia Convicted On Federal Charges,http://talkingpointsmemo.com/livewire/randall-david-due-sovereign-citizen-convicted,1145
Scott Brown Can't Get Away From His Dem Tracker — Even In A Canoe,http://talkingpointsmemo.com/livewire/scott-brown-tracker-canoeing,1796
Report: Military Plane Carrying About 100 Americans Lands In Iran,http://talkingpointsmemo.com/livewire/aircraft-americans-lands-iran,1573
McDonnell’s Expected Appeal: What Defines An ‘Official Act’?,http://talkingpointsmemo.com/livewire/bob-mcdonnell-appeal-how-to-define-official-act,1199
Rick Santorum Mocks Rand Paul As Kerry-Style Flip Flopper,http://talkingpointsmemo.com/livewire/rick-santorum-rand-paul-flip-flopper,1397
Jorge Ramos Torches Obama On Twitter For Punting On Immigration,http://talkingpointsmemo.com/livewire/jorge-ramos-criticizes-obama-executive-action-immigration-delay,1756
Poll: McConnell Widens Lead Over Dem Lundergan Grimes,http://talkingpointsmemo.com/livewire/mcconnell-ahead-lundergan-grimes-poll,3325
Dana Perino Bashes Obama For Being Shown Walking Alone At Stonehenge,http://talkingpointsmemo.com/livewire/dana-perino-obama-stonehenge,31479
Ringo: Nicknaming The British ISIS Militants 'The Beatles' Is 'Bullsh*t',http://talkingpointsmemo.com/livewire/ringo-starr-beatles-isis,4031
Poll: Udall Has 6 Point Lead Over GOP Challenger Gardner In Colorado,http://talkingpointsmemo.com/livewire/udall-6-point-lead-gardner,242
Top Politico Editor Resigns Abruptly Over Strategic Differences,http://talkingpointsmemo.com/livewire/rick-berke-resigns-politico,488
Memos Detail Bush Administration's Justification For Warrantless Wiretapping,http://talkingpointsmemo.com/livewire/memos-bush-administration-justification-warrantless-wiretapping,559
"O'Reilly Resumes Feud With State Dept., Says Feminists Want 'Special Treatment' (VIDEO)",http://talkingpointsmemo.com/livewire/bill-oreilly-state-department-feminists-special-treatment,853
Ex-BuzzFeed Editor Fired For Plagiarism Gets Second Chance At Conservative National Review,http://talkingpointsmemo.com/livewire/former-buzzfeed-editor-benny-johnson-gets-job-at-national-review-after-plagiarism-scandal,3549
Boehner Slams Obama Immigration Action Delay: It's 'Raw Politics',http://talkingpointsmemo.com/livewire/boehner-obama-immigration-raw-politlcs,320
Mitt Romney Insists 'My Time Has Come And Gone',http://talkingpointsmemo.com/livewire/romney-2016-not-running,968
Obama Blames Immigration Executive Action Delay On Border Crisis (VIDEO),http://talkingpointsmemo.com/livewire/obama-border-crisis-executive-action,314
"Al Jazeera Pulls Story Suggesting ISIS Videos Of Foley, Sotloff Were Fake",http://talkingpointsmemo.com/livewire/al-jazeera-pulls-story-foley-video-faje,19209
White House Reacts To Alleged Ray Rice Video: Domestic Violence Is A 'Scourge',http://talkingpointsmemo.com/livewire/white-house-ray-rice-video,136
Reports: Dick Cheney To Meet With House Republicans Tuesday,http://talkingpointsmemo.com/livewire/dick-cheney-meeting-house-republicans,197
GOPer On Fox-Touted Benghazi Book: Authors Just Want To Make Money,http://talkingpointsmemo.com/livewire/mike-rogers-benghazi-book,529
Obama To Announce ISIS Strategy Wednesday,http://talkingpointsmemo.com/livewire/obama-wednesday-speech-isis-strategy,475
Obama Wants A 'Vacation From The Press',http://talkingpointsmemo.com/livewire/obama-vacation-from-press,1065
Woman Puzzled By 'Hero Award' Scott Brown Gave Her,http://talkingpointsmemo.com/livewire/scott-brown-janice-leahy-hero-award,2281
Fox News Host: 'Assault Weapon' Is A 'Made-Up Term',http://talkingpointsmemo.com/livewire/tucker-carlson-assault-weapon-no-such-thing,2086
Ex-Mayor Ray Nagin To Report To Prison Today,http://talkingpointsmemo.com/livewire/ray-nagin-to-report-to-prison-monday,151
Video Reportedly Shows NFL Star Punching Wife In Elevator,http://talkingpointsmemo.com/livewire/ray-rice-video-elevator-punch,2241
Editorial Blasts GOPer Tillis For 'Turnaround' On Birth Control,http://talkingpointsmemo.com/livewire/thom-tillis-charlotte-observer-editorial-over-the-counter-birth-control,419
Oliver: Student Debt Is Like HPV — 'You're Almost Certainly Going To Get It',http://talkingpointsmemo.com/livewire/john-oliver-student-debt-rant,132
Scott Brown: Call Me A Lobbyist And I Might Sue You!,http://talkingpointsmemo.com/livewire/scott-brown-lawrence-lessig-legal-action,86
Team's Internal Probe Uncovered Latest NBA Owner's Racist Comments,http://talkingpointsmemo.com/livewire/bruce-levenson-internal-investigation-email,66
